ORF	GPL51-01 (GSM854) heat shock 05 min	GPL51-02 (GSM855) heat shock 10 min	GPL51-03 (GSM856) heat shock 15 min	GPL51-05 (GSM864) heat shock 20 min repeat	GPL51-06 (GSM865) heat shock 40 min	GPL51-07 (GSM868) heat shock 60 min	GPL51-08 (GSM872) heat shock 80 min
YIL127C	-1.725	-1.857	-2.717	-3.243	-1.504	0.0	0.0
TAO3	0.0	0.0	0	0.0	0.0	0.0	0
FKH1	0.0	0.0	0	-2.086	-1.057	0.0	0.0
RPL16A	0.0	0.0	0	-2.684	-1.43	0.0	-1.081
VHS2	0.0	0.0	0	0.0	0.0	0.0	0.0
TMA108	0.0	0.0	0	0.0	0.0	0.0	0.0
OST1	0.0	0.0	0	-1.111	0.0	0.0	0.0
SYS1	0.0	0.0	0	0.0	0.0	0.0	0.0
CTK2	0.0	0.0	0	-1.133	0.0	0.0	0.0
CCT8	0.0	-1.017	0	-1.231	0.0	0.0	0.0
NOP9	0.0	0.0	0	-2.39	0.0	0.0	0.0
VTC4	3.823	0	0	0	0	0	4.322
CHS6	0.0	0.0	0	0.0	0.0	0.0	0.0
GSH1	0.0	0.0	0	0.0	0.0	0.0	0.0
GSM1	0	2.283	0	1.926	0	0	1
SET4	0.0	0.0	0	0.0	0	0.0	0.0
YJL107C	1.116	1.086	0	1.051	1.449	0.0	0.0
UTP10	0.0	-2.886	0	-3.544	-1.887	-1.013	0.0
YJL195C	-1.249	0.0	0	-1.047	0.0	0.0	0.0
UBP12	0.0	0.0	0	0.0	0.0	0.0	0.0
YJL199C	0	0.0	0	0.0	0.0	0.0	0
ECM25	0.0	0.0	0	0.0	0.0	0.0	0.0
PRP21	0	0.0	0	0.0	0.0	0.0	0.0
YJL206C	0	1.384	0	0.0	0.0	0	0.0
TOR1	0	2.203	0	2.334	1.882	0.0	0.0
RFC2	0.0	0.0	0	0.0	0.0	0.0	0.0
LIA1	0.0	-2.789	0	-4.79	-1.954	0.0	0.0
NPA3	0.0	0.0	0	-1.647	0.0	0.0	0.0
MOG1	0.0	1.318	0	0.0	1.332	0.0	0.0
CDC11	0.0	0.0	0	0.0	0.0	0.0	0.0
MET14	0.0	0	0	0	0	0	1.821
MRP17	0.0	0.0	0	0.0	0.0	0.0	0.0
BYE1	0.0	0.0	0	0.0	0.0	0.0	0.0
RPL14A	0.0	0.0	0	-2.82	-1.425	0.0	0.0
LAC1	0.0	0.0	0	-1.019	0.0	0.0	0.0
UFD4	3.364	0	0	0	0	0	1.322
DRS2	0.0	0.0	0.0	0.0	0.0	0.0	0
YAL028AW	1.414	0.0	1.561	1.123	1.028	0.0	0
MYO4	0	0.0	0.0	0.0	0.0	0.0	0
GIP4	0	0.0	0.0	0.0	0.0	0.0	0.0
POP5	0	0.0	0.0	-1.38	-1.183	0.0	0.0
FUN19	1.215	1.736	1.672	0.0	0.0	0.0	0.0
ACH1	1.27	2.275	2.554	1.89	1.157	0.0	0.0
PEP1	1.284	0	0.0	0.0	0.0	-1	-4.833
APN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRN10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL109W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL111C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL113C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RER2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPI18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UGA2	0.0	2.372	3.271	3.024	2.352	1.221	1.143
YBR089W	-1.216	-1.787	-2.238	-2.052	-1.087	0.0	0.0
NHP6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHO3	0.0	-1.206	-1.987	-2.093	0.0	0.0	0.0
PBY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR096W	0.0	1.341	1.245	0.0	0.0	0.0	0.0
MMS4	0	0.0	0.0	0.0	0	0.0	0.0
YPC1	1.629	2.18	2.642	2.332	1.253	0.0	0
MBA1	0.0	0.0	0.0	0.0	0.0	0.0	0
GDT1	0.0	-1.061	-1.29	-1.42	-1.157	0.0	0
RPS9B	0.0	-1.546	-2.555	-2.064	-1.593	0.0	0.0
RPL21A	0.0	0.0	-2.07	-1.945	-1.586	0.0	0.0
MED8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAF1	0.0	0.0	0.0	1.097	0.0	0.0	0.0
DUG2	0.0	0.0	0.0	0.0	1.155	0.0	0.0
SSH1	0.0	-1.148	0.0	0.0	0.0	0.0	-1.006
YBR285W	0	2.946	4.12	3.533	1.735	0.0	0.0
YBR287W	0.0	1.394	1.885	1.579	1.059	0.0	0.0
SNF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCLX01W	0	0.0	-1.631	0.0	0.0	0.0	0.0
YCLX03C	0	0	0	0.0	0	0	0
YCLX05C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCLX07W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCLX09W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCLX11W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR085W	0	0.0	0.0	0.0	0	-1.021	-3.714
YCR087W	0.0	-1.183	-2.207	-1.898	-1.82	0.0	0.0
FIG2	0.0	0.0	0.0	0.0	0.0	0	0.0
KIN82	1.52	1.998	2.968	2.534	0.0	0.0	0.0
CDC39	0	0.0	0.0	0.0	0	0.0	0.0
YDL050C	0.0	-1.045	-2.278	-1.047	-1.363	0.0	0
SLC1	0.0	0.0	0.0	0	0.0	0.0	0
MCH1	0.0	0.0	0.0	0.0	0.0	0.0	0
MBP1	0	0.0	0.0	0	0	0	0
USO1	0	0.0	0.0	0	0	0	0
TSR1	-1.161	-2.135	-2.485	-1.469	-1.838	0.0	0.0
LDB17	1.072	1.45	1.78	0.0	0.0	0.0	0.0
NOP14	0.0	-3.467	-4.262	-3.284	-1.419	0.0	0.0
RPC53	-1.445	-3.196	-2.77	-2.043	0.0	0.0	0.0
YDL152W	0.0	-1.59	-3.304	-2.782	-1.548	0.0	0.0
MSH5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL156W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL242W	0	0.0	0.0	0.0	0.0	0.0	0.0
THI13	0	0	0.0	0.0	0.0	0	0
SOR2	0.0	0	0.0	0	0	0.0	0
COS7	0.0	0.0	1.15	0.0	0.0	0.0	0.0
YRB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAD57	0.0	0.0	0.0	0	0.0	0.0	0.0
YDR090C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBC13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR094W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GIS1	2.114	2.159	2.715	2.372	0.0	0.0	0.0
GRX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TVP15	0.0	1.365	1.448	1.053	0.0	0.0	0.0
YDR186C	0.0	0.0	0.0	0.0	0.0	0.0	0
CCT6	0.0	0.0	0.0	0.0	0.0	0.0	0
RVB1	0.0	0.0	-1.031	0.0	0.0	0.0	0
NUP42	0.0	0.0	0.0	0.0	0.0	0.0	0
MSS116	-1.263	-1.277	0.0	0.0	0.0	0.0	0
YDR196C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR282C	0.0	0.0	1.021	0.0	0.0	0.0	0.0
DPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR286C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR290W	0	0.0	0.0	0.0	0.0	0.0	0.0
SRP101	0.0	0.0	0	0.0	0.0	0.0	0.0
LSM6	0.0	0.0	0	0.0	0.0	0.0	0.0
ARO10	1.465	4.069	0	4.696	2.954	1.214	1.17
RPP2B	0.0	0.0	0	-1.706	-1.29	0.0	0.0
ATO3	0.0	0.0	0	0.0	0.0	0.0	0.0
MUS81	0.0	0.0	0	0	0.0	0.0	0.0
RVS167	0.0	1.04	1.751	1.886	1.615	1.218	0.0
JIP4	0.0	1.528	1.948	1.759	1.585	0.0	0.0
YDR476C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CWC21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS52	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIP1	1.312	2.215	2.328	2.182	1.37	0.0	0
SNU13	0.0	-1.217	-2.423	-2.001	-1.521	0.0	0
YEL028W	0	0.0	0.0	0.0	0	0	0
ECM10	0	0.0	0.0	0.0	0	0.0	0
MCM3	0.0	0.0	0.0	0.0	0.0	0.0	0
HYP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MXR1	0.0	0.0	0.0	0.0	0	0.0	0.0
YER0441C	0	0	0.0	0	0	0	0.0
ACA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPA1	0.0	-3.08	-2.706	-2.312	-1.102	0.0	0.0
JHD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER135C	0	0	0	0	0	0	0
YER137C	0	0	0	0	0	0	0
RTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX15	0.0	1.19	1.943	1.809	1.133	0.0	0.0
DDI1	0.0	1.209	1.585	1.681	1.164	0.0	0.0
FTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL040W	0	0.0	0.0	0.0	0	0	0.0
YFL042C	0.0	1.355	2.208	2.209	1.363	1.047	0.0
OTU1	0.0	0.0	1.565	1.725	1.349	1.177	0.0
FMP32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMP47	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMA1	0.0	-1.09	0.0	-1.029	0.0	0.0	0
YGL010W	0.0	1.235	1.567	1.102	1.047	0.0	0
ERG4	0.0	0.0	0.0	0.0	0.0	0.0	0
PUF4	-1.51	-2.025	-1.207	-1.344	-1.162	0.0	0.0
KAP122	0.0	-1.017	-1.1	0.0	0.0	0.0	0.0
JAC1	0.0	0.0	0.0	0.0	0.0	0	0.0
VPS73	0.0	1.66	2.468	2.115	1.462	0	0.0
MLC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL108C	0.0	0.0	0.0	0.0	0.0	0.0	1.004
CUE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL114W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMP24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARO8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL204C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHC1	0	0	0	0	0	0.0	0
SIP2	0	1.738	2.276	2.19	1.742	1.006	0.0
YPT32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIM21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR035C	0.0	0.0	-1.647	-1.266	-1.567	0.0	0.0
ACB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR039W	0	0.0	0.0	0.0	0	0	0
BUD9	0.0	-1.219	0.0	0.0	0.0	0.0	0.0
NQM1	0	3.734	5.04	5.049	4.045	2.931	2.417
SYF2	0.0	0.0	0.0	0.0	0	0	0
YGR131W	0.0	0.0	1.108	0.0	0	0	0
PEX4	0.0	0.0	0.0	0.0	0	0	0
PRE9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR137W	1.251	2.21	1.967	1.905	1.191	0.0	0.0
YGR139W	0	0.0	0.0	0.0	0.0	0	-1
AMA1	0	0	2.136	0	0	0	0.0
DIE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMI1	0.0	-1.214	-1.1	0.0	0.0	0.0	0.0
PHB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHO81	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR235C	0.0	0.0	0.0	0.0	-1.116	0.0	0.0
SNF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIM101	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OCA5	0.0	-1.182	0.0	0.0	0.0	0.0	0.0
GOS1	0.0	0.0	0.0	1.019	0.0	0.0	0.0
RPL8A	0.0	0.0	-1.771	-1.847	-1.411	0.0	0.0
VMR1	0.0	0.0	1.617	1.605	0.0	0.0	0.0
TRM5	-1.207	-2.585	-2.202	-1.695	0.0	0.0	0.0
ERG7	0.0	-1.928	-1.239	0.0	0.0	0.0	0.0
QNS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTC7	0.0	0.0	0.0	0.0	0	0	0
YHR078W	0	0.0	0.0	0	0	0	0
IRE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA2	0	0.0	0	0.0	0	0	0
CDC23	0.0	0.0	0.0	0.0	0	0	0
MTG2	0.0	0.0	0.0	0.0	0	0	0
NMD3	-1.132	-3.682	-5.36	-4.665	-2.478	-1.48	-1.217
SPC97	0	0.0	0.0	0	0	0.0	-1.89
ENO2	0.0	1.171	1.319	1.078	0.0	0.0	0.0
GVP36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIG2	2.069	1.298	1.174	1.134	0.0	0.0	0.0
SYG1	0.0	-1.992	-1.3	-1.28	0.0	0.0	0.0
DFG10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPM2	0.0	0.0	0.0	0.0	0.0	0.0	1.359
AXL2	0.0	-1.15	0.0	0.0	0.0	0.0	0.0
CCT2	0.0	-1.144	0.0	0.0	0.0	0.0	0.0
TID3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECM37	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL40A	0.0	0.0	-1.592	-1.407	-1.496	-1.05	0.0
MAD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL015C	0.0	1.139	1.625	1.698	0.0	0.0	0.0
YJL016W	0.0	0.0	1.923	1.819	1.101	0.0	0.0
MPS3	0.0	-1.153	0.0	0.0	0.0	0.0	0.0
BBC1	0.0	1.735	2.114	2.011	1.318	0.0	0.0
PET130	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GZF3	0.0	0.0	0.0	0.0	0.0	0.0	0
MDV1	0.0	0.0	0.0	0.0	0.0	0.0	0
YJL114W	0.0	0.0	0.0	0.0	0.0	0.0	0
NCA3	0	0.0	0.0	0.0	1.738	0.0	0.0
YJL118W	0	0	0.0	0	0	0.0	0
YJL120W	0	0	0.0	0	0	0	0
NCE101	0.0	0.0	1.259	0.0	0.0	0.0	0.0
NUC1	-1.31	-2.311	-2.389	-2.387	0.0	0.0	0.0
PEX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPT1	0.0	-1.73	-1.122	-1.212	0.0	0.0	0.0
HXT8	0	0	0.0	0	0.0	0.0	0
YJL216C	0	0.0	0.0	0	0.0	0.0	0
MIR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EAF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSN12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STE18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR088C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARC19	0.0	0.0	1.03	1.205	0.0	0.0	0.0
PUT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAK11	-1.185	-2.31	-2.335	-1.915	-1.736	0.0	0.0
AAT1	0.0	-1.087	0.0	0.0	0.0	0.0	0
SLD2	0.0	0.0	0.0	0.0	0.0	0.0	0
KTI12	0.0	-1.126	-1.422	-1.368	-1.614	0.0	0
ABF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL202W	0.0	1.472	0.0	1.073	1.262	0.0	0.0
EAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADD66	0	0	0	0	0	0	0
CBT1	0	0.0	0.0	0.0	0.0	0.0	0.0
UBA1	0.0	0.0	0.0	0.0	1.294	0.0	0.0
SAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR073C	0	0	0.0	0.0	0.0	0.0	-1
YKR075C	2.536	0.0	0.0	0.0	0.0	0.0	0.0
MSA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRZ1	-1.803	-3.178	-2.885	-1.975	0.0	0.0	0.0
RPF2	-1.614	-4.01	-4.459	-3.308	-1.663	0.0	0.0
DAD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AYT1	0.0	0.0	0.0	0.0	0	0.0	0.0
YLL065W	0.0	0.0	0.0	0.0	0	0.0	0.0
YLL067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOC3	-1.475	-4.018	-4.273	-3.029	-1.506	0.0	0.0
THI73	0	0.0	0.0	0	0	0.0	0
SSK1	0.0	0.0	1.052	1.296	0.0	0.0	0.0
MAG2	0.0	0.0	0.0	0.0	0.0	0.0	0
TUS1	0.0	0.0	0.0	0.0	0	0.0	0
ATG17	0.0	0.0	0.0	0.0	0	0.0	0.0
RPN13	0.0	0.0	0.0	0.0	0.0	0.0	0
YLR419W	0	0	0.0	0	0	0	0
VPS36	0.0	1.411	0.0	0.0	0.0	0.0	0.0
YLR331C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REC102	0	0	0	0	0.0	0.0	-1.15
TMA10	5.783	6.488	5.954	5.778	3.412	2.478	3.467
RPL38	0.0	0.0	-1.897	-1.721	-1.114	0.0	0.0
CWC24	0.0	0.0	-1.155	-1.253	0.0	0.0	0.0
SFH1	0	0	0	0	0	0	0
YLR235C	0	0	0.0	0.0	0.0	0.0	0.0
EST1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BNA5	0.0	0.0	1.319	1.025	1.043	1.246	1.336
CDC42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADY4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR225C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLS1	0.0	0.0	0.0	0.0	0	0	0
YLR137W	0.0	1.367	1.097	0	0	0	0
SLX4	0.0	0.0	0.0	0	0	0	0
CKI1	1.014	1.472	1.702	0	1.075	0	0
ACE2	0	0.0	0.0	0	0	0	0
DIP2	-2.09	-4.191	-4.096	-3.022	-1.526	0.0	0.0
SPT5	0.0	-1.162	0.0	0.0	0.0	0.0	0
ERV25	0.0	0.0	0.0	0.0	0.0	0.0	0
TRM9	0.0	0.0	-1.085	0.0	0.0	0.0	0.0
PPZ1	0	0.0	0	0	0	0	0
OST6	0.0	0.0	0.0	0.0	0.0	0.0	0
YML021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDI1	1.979	1.871	2.437	2.279	1.44	0.0	0.0
YML122C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGA3	0.0	-1.404	-1.191	-1.302	0.0	0.0	0.0
RSC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX14	0	0	0	0	0	0	0
YML131W	1.149	1.604	0	0.0	0.0	0.0	0.0
CTF13	0.0	-1.898	0	-1.199	0.0	0.0	0.0
SNZ1	0.0	0.0	0	0.0	0.0	0.0	0.0
LRC4	0.0	0.0	0	0.0	0.0	0.0	0.0
MUB1	0.0	0.0	0	0.0	0.0	0.0	0.0
YMR102C	0	0	0	0.0	0.0	0	0
YPK2	1.719	1.396	0	2.84	1.528	0.0	0.0
ROT1	0.0	0.0	0	0.0	0.0	0.0	0.0
TOM40	0.0	0.0	0	0.0	0.0	0.0	0.0
PFK2	0.0	0.0	0	0.0	0.0	0.0	0.0
HFA1	0	0.0	0	0.0	0.0	0.0	-1.684
YMR209C	0.0	0.0	0	0.0	0.0	0.0	0.0
DML1	0.0	0.0	0	0.0	0.0	0.0	0.0
FKS3	0.0	0.0	0.0	0.0	0	0	0
PSE1	0.0	-2.475	-1.573	-1.158	0.0	0.0	0
YMR310C	-1.633	-3.178	-3.117	-2.423	-1.416	-1.055	0.0
ELP6	0.0	0.0	0.0	-1.147	0.0	0.0	0.0
PRE5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIA1	1.51	0.0	0.0	0.0	0.0	0.0	0.0
APJ1	0	1.933	0	0.0	0	0	0
TPM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWS2	0.0	0.0	0	0.0	0.0	0.0	0.0
SAL1	0.0	0.0	0	0.0	0.0	0.0	0.0
MKT1	0.0	-1.212	0	0.0	0.0	0.0	0.0
TCB2	0.0	-2.044	0	-3.487	-1.807	0.0	0.0
MDG1	1.695	1.753	1.928	2.106	1.256	0	0
NOP13	0.0	-2.67	-5.334	-4.901	-2.739	0.0	0.0
MRPL22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL179C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL181W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BSC4	0	0	0.0	0.0	0	0.0	0
BNI1	0	0.0	0.0	0.0	0	0.0	0
TOF1	0.0	0.0	0.0	0	0	0.0	0.0
BOR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MET2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPR8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALG12	0.0	0.0	0.0	0	0.0	0	0.0
PPG1	0.0	0.0	0.0	0	0.0	0.0	0.0
SOL1	1.754	2.098	2.393	2.102	1.058	0.0	0.0
YNR036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL047C	0	3.22	4.05	3.43	1.948	0	0
GSH2	0.0	0.0	0	0.0	0.0	0.0	0.0
GAL11	0	1.207	0	0.0	0.0	0.0	0
YOL053C	3.742	5.445	0	5.232	3.549	1.413	0
PSH1	0.0	-1.143	-1.389	-1.371	0.0	0.0	0.0
ARG8	0.0	-1.528	-1.119	-1.421	0.0	0.0	0.0
RRP40	0.0	-1.361	-1.154	-1.397	0.0	0.0	0.0
NOP8	-1.214	-2.568	-2.687	-1.883	-1.504	0.0	0.0
PSF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPT20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL150C	1.127	1.898	1.247	0.0	0.0	0.0	0.0
GYP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR072W	0.0	0.0	0.0	0	0	0.0	0
CDC21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKI7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUD21	-1.571	-1.712	-2.451	-1.56	-1.277	0.0	0.0
DIA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWT1	0.0	-1.062	0.0	0.0	0.0	0.0	0.0
GLN4	0.0	-1.563	-1.245	0.0	0.0	0.0	0.0
YOR170W	0.0	0.0	0.0	0	0.0	0.0	0.0
YRM1	0	0	0.0	0	0	0	0
MED4	0	0	0	0	0	0.0	0
HEM15	0.0	0.0	0	1.049	0.0	0.0	0
YOR262W	-1.227	-1.834	0	-1.687	-1.046	0.0	0.0
DSE3	0.0	0.0	0	0.0	0.0	0.0	0.0
PNT1	0.0	0.0	0	0.0	0	0.0	0.0
YOR268C	0	0	0	0	0	0	0
VPH1	0.0	0.0	0	0	0.0	0.0	0.0
YTM1	0.0	-2.564	0	-3.645	-2.034	-1.074	0.0
HAP5	0.0	1.079	0	0.0	0	0.0	0
PDE2	0.0	0.0	0	0.0	0.0	0.0	0.0
PRE10	0.0	0.0	0	0.0	0.0	0.0	0.0
YOR364W	0	0	0.0	0	0	0	0
YOR366W	0	0	0.0	0	0	0	0
RAD17	0.0	0	0.0	0.0	0	0	0
LPE10	0	0	0.0	0	0	0	0
YPL062W	0	0	0	0	0	0	0
CWC27	0.0	0.0	0.0	0.0	0	0.0	0.0
YPL066W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL068C	-1.019	-1.097	-1.903	-1.534	0.0	0.0	0.0
MUK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AIM44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC60	0.0	-1.909	-1.797	-1.432	-1.11	0.0	0.0
YPL162C	0.0	0.0	0	0.0	0	0.0	0
MLH3	1.132	1.141	0	0.0	0	0.0	0
ATG29	1.788	1.993	2.713	2.277	0	0.0	0
YAH1	-1.285	-1.77	-1.195	-1.129	0.0	0.0	0.0
HFI1	0.0	-1.163	0	0.0	0.0	0.0	0.0
CLN2	-1.352	-3.018	0	-2.244	0.0	0.0	0.0
THI21	0.0	0.0	0.0	0	0.0	0.0	0.0
YPL260W	0.0	0.0	1.198	0	0.0	0.0	0.0
FUM1	0.0	0.0	1.196	1.062	0.0	0.0	0.0
ROX1	0	0	0	0.0	0	0.0	0
ISA2	0.0	0.0	0.0	0.0	0.0	0	0.0
SPE3	0	0	0	0	0	0	0
YPR071W	0	0	0	0	0	0	0
LTP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPY2	0.0	0.0	1.084	0.0	0.0	0.0	0.0
SGV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIF3	0.0	-1.554	-2.552	-2.832	-1.926	0.0	0.0
RHO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MET16	0.0	0.0	0.0	0.0	0	0	0.0
JIP5	0.0	0.0	-1.176	0.0	0.0	0.0	0.0
BSP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KTR4	0.0	0.0	1.23	0.0	0.0	0.0	0.0
PYC2	0.0	0.0	0	0.0	0.0	0.0	0.0
ISW1	0.0	0.0	0	0.0	0.0	0.0	0
FUS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRP7	0.0	-1.216	-1.07	0.0	-1.315	0.0	0.0
SPS22	0	0.0	0	0	0	0	0
YGL036W	0.0	0.0	1.596	1.284	0.0	0.0	0.0
NUP145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCN1	0.0	-1.964	0.0	0.0	0.0	0.0	0.0
SEC15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERG25	0.0	0.0	0.0	0.0	0	0.0	0.0
SPT6	0.0	0.0	0.0	0.0	0	0.0	0.0
HAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR280C	0	0	0	0	0	0	-1.126
CTF3	0.0	0.0	0.0	0.0	0	0	0.0
HMG2	0.0	-1.036	0.0	0.0	0.0	0.0	0.0
FMP27	0	0	0	0	0	0	0.0
PPZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
